Finding_ID,Title,Description,Risk_Level,Category,CVSS_Score,Evidence,Mitigation,Status,Created_Date,Assigned_To
69120ed6bb4f4be5ac4c1d88,Unquoted Service Path: fhsvc,Service fhsvc has unquoted path with spaces,medium,service_vulnerability,5.0,Path: C:\WINDOWS\system32\svchost.exe -k LocalSystemNetworkRestricted -p,"Add quotes to service path: ""C:\WINDOWS\system32\svchost.exe -k LocalSystemNetworkRestricted -p""",open,2025-11-10 19:12:06,6912027fca1d6c3522110e11
69120ed6bb4f4be5ac4c1d89,Unquoted Service Path: FontCache,Service FontCache has unquoted path with spaces,medium,service_vulnerability,5.0,Path: C:\WINDOWS\system32\svchost.exe -k LocalService -p,"Add quotes to service path: ""C:\WINDOWS\system32\svchost.exe -k LocalService -p""",open,2025-11-10 19:12:06,6912027fca1d6c3522110e11
69120ed6bb4f4be5ac4c1d8a,Unquoted Service Path: FrameServer,Service FrameServer has unquoted path with spaces,medium,service_vulnerability,5.0,Path: C:\WINDOWS\System32\svchost.exe -k Camera,"Add quotes to service path: ""C:\WINDOWS\System32\svchost.exe -k Camera""",open,2025-11-10 19:12:06,6912027fca1d6c3522110e11
69120ed6bb4f4be5ac4c1d8b,Unquoted Service Path: FrameServerMonitor,Service FrameServerMonitor has unquoted path with spaces,medium,service_vulnerability,5.0,Path: C:\WINDOWS\System32\svchost.exe -k CameraMonitor,"Add quotes to service path: ""C:\WINDOWS\System32\svchost.exe -k CameraMonitor""",open,2025-11-10 19:12:06,6912027fca1d6c3522110e11
69120ed6bb4f4be5ac4c1d8c,Unquoted Service Path: gpsvc,Service gpsvc has unquoted path with spaces,medium,service_vulnerability,5.0,Path: C:\WINDOWS\system32\svchost.exe -k GPSvcGroup,"Add quotes to service path: ""C:\WINDOWS\system32\svchost.exe -k GPSvcGroup""",open,2025-11-10 19:12:06,6912027fca1d6c3522110e11
69120ed6bb4f4be5ac4c1d8d,Unquoted Service Path: GraphicsPerfSvc,Service GraphicsPerfSvc has unquoted path with spaces,medium,service_vulnerability,5.0,Path: C:\WINDOWS\System32\svchost.exe -k GraphicsPerfSvcGroup,"Add quotes to service path: ""C:\WINDOWS\System32\svchost.exe -k GraphicsPerfSvcGroup""",open,2025-11-10 19:12:06,6912027fca1d6c3522110e11
69120ed6bb4f4be5ac4c1d8e,Unquoted Service Path: hidserv,Service hidserv has unquoted path with spaces,medium,service_vulnerability,5.0,Path: C:\WINDOWS\system32\svchost.exe -k LocalSystemNetworkRestricted -p,"Add quotes to service path: ""C:\WINDOWS\system32\svchost.exe -k LocalSystemNetworkRestricted -p""",open,2025-11-10 19:12:06,6912027fca1d6c3522110e11
69120ed6bb4f4be5ac4c1d8f,Unquoted Service Path: hpatchmon,Service hpatchmon has unquoted path with spaces,medium,service_vulnerability,5.0,Path: C:\WINDOWS\system32\svchost.exe -k LocalSystemNetworkRestricted -p,"Add quotes to service path: ""C:\WINDOWS\system32\svchost.exe -k LocalSystemNetworkRestricted -p""",open,2025-11-10 19:12:06,6912027fca1d6c3522110e11
69120ed6bb4f4be5ac4c1d90,Unquoted Service Path: HvHost,Service HvHost has unquoted path with spaces,medium,service_vulnerability,5.0,Path: C:\WINDOWS\system32\svchost.exe -k LocalSystemNetworkRestricted -p,"Add quotes to service path: ""C:\WINDOWS\system32\svchost.exe -k LocalSystemNetworkRestricted -p""",open,2025-11-10 19:12:06,6912027fca1d6c3522110e11
69120ed6bb4f4be5ac4c1d91,Unquoted Service Path: icssvc,Service icssvc has unquoted path with spaces,medium,service_vulnerability,5.0,Path: C:\WINDOWS\system32\svchost.exe -k LocalServiceNetworkRestricted -p,"Add quotes to service path: ""C:\WINDOWS\system32\svchost.exe -k LocalServiceNetworkRestricted -p""",open,2025-11-10 19:12:06,6912027fca1d6c3522110e11
69120ed6bb4f4be5ac4c1d92,Unquoted Service Path: IKEEXT,Service IKEEXT has unquoted path with spaces,medium,service_vulnerability,5.0,Path: C:\WINDOWS\system32\svchost.exe -k netsvcs -p,"Add quotes to service path: ""C:\WINDOWS\system32\svchost.exe -k netsvcs -p""",open,2025-11-10 19:12:06,6912027fca1d6c3522110e11
69120ed6bb4f4be5ac4c1d93,Unquoted Service Path: InstallService,Service InstallService has unquoted path with spaces,medium,service_vulnerability,5.0,Path: C:\WINDOWS\System32\svchost.exe -k netsvcs -p,"Add quotes to service path: ""C:\WINDOWS\System32\svchost.exe -k netsvcs -p""",open,2025-11-10 19:12:06,6912027fca1d6c3522110e11
69120ed6bb4f4be5ac4c1d94,Unquoted Service Path: InventorySvc,Service InventorySvc has unquoted path with spaces,medium,service_vulnerability,5.0,Path: C:\WINDOWS\system32\svchost.exe -k InvSvcGroup -p,"Add quotes to service path: ""C:\WINDOWS\system32\svchost.exe -k InvSvcGroup -p""",open,2025-11-10 19:12:06,6912027fca1d6c3522110e11
69120ed6bb4f4be5ac4c1d95,Unquoted Service Path: iphlpsvc,Service iphlpsvc has unquoted path with spaces,medium,service_vulnerability,5.0,Path: C:\WINDOWS\System32\svchost.exe -k NetSvcs -p,"Add quotes to service path: ""C:\WINDOWS\System32\svchost.exe -k NetSvcs -p""",open,2025-11-10 19:12:06,6912027fca1d6c3522110e11
69120ed6bb4f4be5ac4c1d96,Unquoted Service Path: IpxlatCfgSvc,Service IpxlatCfgSvc has unquoted path with spaces,medium,service_vulnerability,5.0,Path: C:\WINDOWS\System32\svchost.exe -k LocalSystemNetworkRestricted -p,"Add quotes to service path: ""C:\WINDOWS\System32\svchost.exe -k LocalSystemNetworkRestricted -p""",open,2025-11-10 19:12:06,6912027fca1d6c3522110e11
69120ed6bb4f4be5ac4c1d97,Unquoted Service Path: KtmRm,Service KtmRm has unquoted path with spaces,medium,service_vulnerability,5.0,Path: C:\WINDOWS\System32\svchost.exe -k NetworkServiceAndNoImpersonation -p,"Add quotes to service path: ""C:\WINDOWS\System32\svchost.exe -k NetworkServiceAndNoImpersonation -p""",open,2025-11-10 19:12:06,6912027fca1d6c3522110e11
69120ed6bb4f4be5ac4c1d98,Unquoted Service Path: LanmanServer,Service LanmanServer has unquoted path with spaces,medium,service_vulnerability,5.0,Path: C:\WINDOWS\system32\svchost.exe -k netsvcs -p,"Add quotes to service path: ""C:\WINDOWS\system32\svchost.exe -k netsvcs -p""",open,2025-11-10 19:12:06,6912027fca1d6c3522110e11
69120ed6bb4f4be5ac4c1d99,Unquoted Service Path: LanmanWorkstation,Service LanmanWorkstation has unquoted path with spaces,medium,service_vulnerability,5.0,Path: C:\WINDOWS\System32\svchost.exe -k NetworkService -p,"Add quotes to service path: ""C:\WINDOWS\System32\svchost.exe -k NetworkService -p""",open,2025-11-10 19:12:06,6912027fca1d6c3522110e11
69120ed6bb4f4be5ac4c1d9a,Unquoted Service Path: lfsvc,Service lfsvc has unquoted path with spaces,medium,service_vulnerability,5.0,Path: C:\WINDOWS\system32\svchost.exe -k netsvcs -p,"Add quotes to service path: ""C:\WINDOWS\system32\svchost.exe -k netsvcs -p""",open,2025-11-10 19:12:06,6912027fca1d6c3522110e11
69120ed6bb4f4be5ac4c1d9b,Unquoted Service Path: LicenseManager,Service LicenseManager has unquoted path with spaces,medium,service_vulnerability,5.0,Path: C:\WINDOWS\System32\svchost.exe -k LocalService -p,"Add quotes to service path: ""C:\WINDOWS\System32\svchost.exe -k LocalService -p""",open,2025-11-10 19:12:06,6912027fca1d6c3522110e11
69120ed6bb4f4be5ac4c1d9c,Unquoted Service Path: lltdsvc,Service lltdsvc has unquoted path with spaces,medium,service_vulnerability,5.0,Path: C:\WINDOWS\System32\svchost.exe -k LocalService -p,"Add quotes to service path: ""C:\WINDOWS\System32\svchost.exe -k LocalService -p""",open,2025-11-10 19:12:06,6912027fca1d6c3522110e11
69120ed6bb4f4be5ac4c1d9d,Unquoted Service Path: lmhosts,Service lmhosts has unquoted path with spaces,medium,service_vulnerability,5.0,Path: C:\WINDOWS\System32\svchost.exe -k LocalServiceNetworkRestricted -p,"Add quotes to service path: ""C:\WINDOWS\System32\svchost.exe -k LocalServiceNetworkRestricted -p""",open,2025-11-10 19:12:06,6912027fca1d6c3522110e11
69120ed6bb4f4be5ac4c1d9e,Unquoted Service Path: LxpSvc,Service LxpSvc has unquoted path with spaces,medium,service_vulnerability,5.0,Path: C:\WINDOWS\system32\svchost.exe -k netsvcs,"Add quotes to service path: ""C:\WINDOWS\system32\svchost.exe -k netsvcs""",open,2025-11-10 19:12:06,6912027fca1d6c3522110e11
69120ed6bb4f4be5ac4c1d9f,Unquoted Service Path: MapsBroker,Service MapsBroker has unquoted path with spaces,medium,service_vulnerability,5.0,Path: C:\WINDOWS\System32\svchost.exe -k NetworkService -p,"Add quotes to service path: ""C:\WINDOWS\System32\svchost.exe -k NetworkService -p""",open,2025-11-10 19:12:06,6912027fca1d6c3522110e11
69120ed6bb4f4be5ac4c1da0,Unquoted Service Path: McmSvc,Service McmSvc has unquoted path with spaces,medium,service_vulnerability,5.0,Path: C:\WINDOWS\system32\svchost.exe -k McmSvc -p -s McmSvc,"Add quotes to service path: ""C:\WINDOWS\system32\svchost.exe -k McmSvc -p -s McmSvc""",open,2025-11-10 19:12:06,6912027fca1d6c3522110e11
69120ed6bb4f4be5ac4c1da1,Unquoted Service Path: McpManagementService,Service McpManagementService has unquoted path with spaces,medium,service_vulnerability,5.0,Path: C:\WINDOWS\system32\svchost.exe -k McpManagementServiceGroup,"Add quotes to service path: ""C:\WINDOWS\system32\svchost.exe -k McpManagementServiceGroup""",open,2025-11-10 19:12:06,6912027fca1d6c3522110e11
69120ed6bb4f4be5ac4c1da2,Unquoted Service Path: mpssvc,Service mpssvc has unquoted path with spaces,medium,service_vulnerability,5.0,Path: C:\WINDOWS\system32\svchost.exe -k LocalServiceNoNetworkFirewall -p,"Add quotes to service path: ""C:\WINDOWS\system32\svchost.exe -k LocalServiceNoNetworkFirewall -p""",open,2025-11-10 19:12:06,6912027fca1d6c3522110e11
69120ed6bb4f4be5ac4c1da3,Unquoted Service Path: MSiSCSI,Service MSiSCSI has unquoted path with spaces,medium,service_vulnerability,5.0,Path: C:\WINDOWS\system32\svchost.exe -k netsvcs -p,"Add quotes to service path: ""C:\WINDOWS\system32\svchost.exe -k netsvcs -p""",open,2025-11-10 19:12:06,6912027fca1d6c3522110e11
69120ed6bb4f4be5ac4c1da4,Unquoted Service Path: msiserver,Service msiserver has unquoted path with spaces,medium,service_vulnerability,5.0,Path: C:\WINDOWS\system32\msiexec.exe /V,"Add quotes to service path: ""C:\WINDOWS\system32\msiexec.exe /V""",open,2025-11-10 19:12:06,6912027fca1d6c3522110e11
69120ed6bb4f4be5ac4c1da5,Unquoted Service Path: MsKeyboardFilter,Service MsKeyboardFilter has unquoted path with spaces,medium,service_vulnerability,5.0,Path: C:\WINDOWS\system32\svchost.exe -k netsvcs -p,"Add quotes to service path: ""C:\WINDOWS\system32\svchost.exe -k netsvcs -p""",open,2025-11-10 19:12:06,6912027fca1d6c3522110e11
69120ed6bb4f4be5ac4c1da6,Unquoted Service Path: NaturalAuthentication,Service NaturalAuthentication has unquoted path with spaces,medium,service_vulnerability,5.0,Path: C:\WINDOWS\system32\svchost.exe -k netsvcs -p,"Add quotes to service path: ""C:\WINDOWS\system32\svchost.exe -k netsvcs -p""",open,2025-11-10 19:12:06,6912027fca1d6c3522110e11
69120ed6bb4f4be5ac4c1da7,Unquoted Service Path: NcaSvc,Service NcaSvc has unquoted path with spaces,medium,service_vulnerability,5.0,Path: C:\WINDOWS\System32\svchost.exe -k NetSvcs -p,"Add quotes to service path: ""C:\WINDOWS\System32\svchost.exe -k NetSvcs -p""",open,2025-11-10 19:12:06,6912027fca1d6c3522110e11
69120ed6bb4f4be5ac4c1da8,Unquoted Service Path: NcbService,Service NcbService has unquoted path with spaces,medium,service_vulnerability,5.0,Path: C:\WINDOWS\System32\svchost.exe -k LocalSystemNetworkRestricted -p,"Add quotes to service path: ""C:\WINDOWS\System32\svchost.exe -k LocalSystemNetworkRestricted -p""",open,2025-11-10 19:12:06,6912027fca1d6c3522110e11
69120ed6bb4f4be5ac4c1da9,Unquoted Service Path: NcdAutoSetup,Service NcdAutoSetup has unquoted path with spaces,medium,service_vulnerability,5.0,Path: C:\WINDOWS\System32\svchost.exe -k LocalServiceNoNetwork -p,"Add quotes to service path: ""C:\WINDOWS\System32\svchost.exe -k LocalServiceNoNetwork -p""",open,2025-11-10 19:12:06,6912027fca1d6c3522110e11
69120ed6bb4f4be5ac4c1daa,Unquoted Service Path: Netman,Service Netman has unquoted path with spaces,medium,service_vulnerability,5.0,Path: C:\WINDOWS\System32\svchost.exe -k LocalSystemNetworkRestricted -p,"Add quotes to service path: ""C:\WINDOWS\System32\svchost.exe -k LocalSystemNetworkRestricted -p""",open,2025-11-10 19:12:06,6912027fca1d6c3522110e11
69120ed6bb4f4be5ac4c1dab,Unquoted Service Path: netprofm,Service netprofm has unquoted path with spaces,medium,service_vulnerability,5.0,Path: C:\WINDOWS\System32\svchost.exe -k netprofm -p,"Add quotes to service path: ""C:\WINDOWS\System32\svchost.exe -k netprofm -p""",open,2025-11-10 19:12:06,6912027fca1d6c3522110e11
69120ed6bb4f4be5ac4c1dac,Unquoted Service Path: NgcCtnrSvc,Service NgcCtnrSvc has unquoted path with spaces,medium,service_vulnerability,5.0,Path: C:\WINDOWS\system32\svchost.exe -k LocalServiceNetworkRestricted -p,"Add quotes to service path: ""C:\WINDOWS\system32\svchost.exe -k LocalServiceNetworkRestricted -p""",open,2025-11-10 19:12:06,6912027fca1d6c3522110e11
69120ed6bb4f4be5ac4c1dad,Unquoted Service Path: NgcSvc,Service NgcSvc has unquoted path with spaces,medium,service_vulnerability,5.0,Path: C:\WINDOWS\system32\svchost.exe -k LocalSystemNetworkRestricted -p,"Add quotes to service path: ""C:\WINDOWS\system32\svchost.exe -k LocalSystemNetworkRestricted -p""",open,2025-11-10 19:12:06,6912027fca1d6c3522110e11
69120ed6bb4f4be5ac4c1dae,Unquoted Service Path: NlaSvc,Service NlaSvc has unquoted path with spaces,medium,service_vulnerability,5.0,Path: C:\WINDOWS\System32\svchost.exe -k netprofm -p,"Add quotes to service path: ""C:\WINDOWS\System32\svchost.exe -k netprofm -p""",open,2025-11-10 19:12:06,6912027fca1d6c3522110e11
69120ed6bb4f4be5ac4c1daf,Unquoted Service Path: nsi,Service nsi has unquoted path with spaces,medium,service_vulnerability,5.0,Path: C:\WINDOWS\system32\svchost.exe -k LocalService -p,"Add quotes to service path: ""C:\WINDOWS\system32\svchost.exe -k LocalService -p""",open,2025-11-10 19:12:06,6912027fca1d6c3522110e11
69120ed6bb4f4be5ac4c1db0,Unquoted Service Path: PcaSvc,Service PcaSvc has unquoted path with spaces,medium,service_vulnerability,5.0,Path: C:\WINDOWS\system32\svchost.exe -k LocalSystemNetworkRestricted -p,"Add quotes to service path: ""C:\WINDOWS\system32\svchost.exe -k LocalSystemNetworkRestricted -p""",open,2025-11-10 19:12:06,6912027fca1d6c3522110e11
69120ed6bb4f4be5ac4c1db1,Unquoted Service Path: PCManager,Service PCManager has unquoted path with spaces,medium,service_vulnerability,5.0,"Path: Service Store ""C:\Program Files\WindowsApps\Microsoft.MicrosoftPCManager_3.18.5.0_x64__8wekyb3d8bbwe\PCManager\MSPCManagerService.exe""","Add quotes to service path: ""Service Store ""C:\Program Files\WindowsApps\Microsoft.MicrosoftPCManager_3.18.5.0_x64__8wekyb3d8bbwe\PCManager\MSPCManagerService.exe""""",open,2025-11-10 19:12:06,6912027fca1d6c3522110e11
69120ed6bb4f4be5ac4c1db2,Unquoted Service Path: PeerDistSvc,Service PeerDistSvc has unquoted path with spaces,medium,service_vulnerability,5.0,Path: C:\WINDOWS\System32\svchost.exe -k PeerDist,"Add quotes to service path: ""C:\WINDOWS\System32\svchost.exe -k PeerDist""",open,2025-11-10 19:12:06,6912027fca1d6c3522110e11
69120ed6bb4f4be5ac4c1db3,Unquoted Service Path: PhoneSvc,Service PhoneSvc has unquoted path with spaces,medium,service_vulnerability,5.0,Path: C:\WINDOWS\system32\svchost.exe -k LocalService -p,"Add quotes to service path: ""C:\WINDOWS\system32\svchost.exe -k LocalService -p""",open,2025-11-10 19:12:06,6912027fca1d6c3522110e11
69120ed6bb4f4be5ac4c1db4,Unquoted Service Path: pla,Service pla has unquoted path with spaces,medium,service_vulnerability,5.0,Path: C:\WINDOWS\System32\svchost.exe -k LocalServiceNoNetwork -p,"Add quotes to service path: ""C:\WINDOWS\System32\svchost.exe -k LocalServiceNoNetwork -p""",open,2025-11-10 19:12:06,6912027fca1d6c3522110e11
69120ed6bb4f4be5ac4c1db5,Unquoted Service Path: PlugPlay,Service PlugPlay has unquoted path with spaces,medium,service_vulnerability,5.0,Path: C:\WINDOWS\system32\svchost.exe -k DcomLaunch -p,"Add quotes to service path: ""C:\WINDOWS\system32\svchost.exe -k DcomLaunch -p""",open,2025-11-10 19:12:06,6912027fca1d6c3522110e11
69120ed6bb4f4be5ac4c1db6,Unquoted Service Path: PolicyAgent,Service PolicyAgent has unquoted path with spaces,medium,service_vulnerability,5.0,Path: C:\WINDOWS\system32\svchost.exe -k NetworkServiceNetworkRestricted -p,"Add quotes to service path: ""C:\WINDOWS\system32\svchost.exe -k NetworkServiceNetworkRestricted -p""",open,2025-11-10 19:12:06,6912027fca1d6c3522110e11
69120ed6bb4f4be5ac4c1db7,Unquoted Service Path: Power,Service Power has unquoted path with spaces,medium,service_vulnerability,5.0,Path: C:\WINDOWS\system32\svchost.exe -k DcomLaunch -p,"Add quotes to service path: ""C:\WINDOWS\system32\svchost.exe -k DcomLaunch -p""",open,2025-11-10 19:12:06,6912027fca1d6c3522110e11
69120ed6bb4f4be5ac4c1db8,Unquoted Service Path: PrintDeviceConfigurationService,Service PrintDeviceConfigurationService has unquoted path with spaces,medium,service_vulnerability,5.0,Path: C:\WINDOWS\System32\svchost.exe -k LocalSystemNetworkRestricted -p,"Add quotes to service path: ""C:\WINDOWS\System32\svchost.exe -k LocalSystemNetworkRestricted -p""",open,2025-11-10 19:12:06,6912027fca1d6c3522110e11
69120ed6bb4f4be5ac4c1db9,Unquoted Service Path: PrintNotify,Service PrintNotify has unquoted path with spaces,medium,service_vulnerability,5.0,Path: C:\WINDOWS\system32\svchost.exe -k print,"Add quotes to service path: ""C:\WINDOWS\system32\svchost.exe -k print""",open,2025-11-10 19:12:06,6912027fca1d6c3522110e11
69120ed6bb4f4be5ac4c1dba,Unquoted Service Path: PrintScanBrokerService,Service PrintScanBrokerService has unquoted path with spaces,medium,service_vulnerability,5.0,Path: C:\WINDOWS\system32\svchost.exe -k PrintScanBrokerService -p,"Add quotes to service path: ""C:\WINDOWS\system32\svchost.exe -k PrintScanBrokerService -p""",open,2025-11-10 19:12:06,6912027fca1d6c3522110e11
69120ed6bb4f4be5ac4c1dbb,Unquoted Service Path: ProfSvc,Service ProfSvc has unquoted path with spaces,medium,service_vulnerability,5.0,Path: C:\WINDOWS\system32\svchost.exe -k UserProfileService -p,"Add quotes to service path: ""C:\WINDOWS\system32\svchost.exe -k UserProfileService -p""",open,2025-11-10 19:12:06,6912027fca1d6c3522110e11
69120ed6bb4f4be5ac4c1dbc,Unquoted Service Path: PushToInstall,Service PushToInstall has unquoted path with spaces,medium,service_vulnerability,5.0,Path: C:\WINDOWS\System32\svchost.exe -k netsvcs -p,"Add quotes to service path: ""C:\WINDOWS\System32\svchost.exe -k netsvcs -p""",open,2025-11-10 19:12:06,6912027fca1d6c3522110e11
69120ed6bb4f4be5ac4c1dbd,Unquoted Service Path: QWAVE,Service QWAVE has unquoted path with spaces,medium,service_vulnerability,5.0,Path: C:\WINDOWS\system32\svchost.exe -k LocalServiceAndNoImpersonation -p,"Add quotes to service path: ""C:\WINDOWS\system32\svchost.exe -k LocalServiceAndNoImpersonation -p""",open,2025-11-10 19:12:06,6912027fca1d6c3522110e11
